-35,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-45,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-35,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-42,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-43,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-41,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-45,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-45,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-37,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-40,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-39,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-37,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-39,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-40,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-45,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-43,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-42,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-35,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-1,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-43,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-42,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-41,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-40,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-39,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-35,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-37,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-41,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-42,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-37,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-41,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-45,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-40,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-15,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-39,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-35,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-35,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-39,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-41,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-37,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-45,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-42,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-43,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-2,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-37,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-40,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-12,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-13,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-35,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-37,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-43,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-42,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-33,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-43,-3,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-12,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-39,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-40,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-12,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-47,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-45,-12,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-34,-5,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-41,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-48,-4,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-36,-5,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-46,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-39,-14,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-44,-12,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-35,-16,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-41,-5,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-43,-5,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
-38,-5,qrcM1334upFlJwUeRciZDDUHa2o=,y0c/3GWVHN0iZ06/t0sO4tZRJjU=
